section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
V,Painting And Decorating,Painting and similar work,,,(e.g. straps and hangers) shall be given separately.,note
V,Painting And Decorating,Painting and similar work,,,"(b) Work on ventilating gratings, soot-doors, flushing-cisterns, rainwater- heads, brackets,",note
V,Painting And Decorating,Painting and similar work,,,strap-hinges and the like shall each be enumerated separately irrespective of size.,note
V,Painting And Decorating,Polishing,,,Polishing,subsection
V,Painting And Decorating,Polishing,,,Polishing,subsection
V,Painting And Decorating,Polishing,,,ii. Type of polish (e.g. French polish; wax polish),note
V,Painting And Decorating,Polishing,,,iii. Nature of base on which work is executed,note
V,Painting And Decorating,Polishing,,,"iv. Preparatory work on base (e.g. staining, fuming, bodying in; stopping; rubbing",note
V,Painting And Decorating,Polishing,,,down).,note
V,Painting And Decorating,Polishing,,,(b) Polishing shall be given in accordance with the rules of painting,note
V,Painting And Decorating,Sign writing,,,Sign writing,subsection
V,Painting And Decorating,Sign writing,,,Sign writing,subsection
V,Painting And Decorating,Sign writing,,,separately stating the style and height of the letters or numerals and the number of coats.,note
V,Painting And Decorating,Sign writing,,,Work finished with gold leaf shall be so described.,note
V,Painting And Decorating,Sign writing,,,86,note
W,External Drainage And Water Reticulation,,,,External Drainage And Water Reticulation,section_header
W,External Drainage And Water Reticulation,,,,The Unit of Billing shall be the Metre,note
W,External Drainage And Water Reticulation,Generally to Section W,,,Generally to Section W,subsection
W,External Drainage And Water Reticulation,Generally to Section W,,,External Drainage and W1 Site works and services shall be grouped as follows and each group shall be given under an,note
W,External Drainage And Water Reticulation,Generally to Section W,,,water reticulation appropriate heading:,note
W,External Drainage And Water Reticulation,Generally to Section W,,,(a) External drainage,note
W,External Drainage And Water Reticulation,Generally to Section W,,,(b) Water reticulation,note
W,External Drainage And Water Reticulation,Generally to Section W,,,EXTERNAL DRAINAGE,note
W,External Drainage And Water Reticulation,Drainage,,,Drainage,subsection
W,External Drainage And Water Reticulation,Drainage,,,of any trial holes or trial bores shall be given.,note
W,External Drainage And Water Reticulation,Drainage,,,(b) Work beyond the boundary of the site shall be so described,note
W,External Drainage And Water Reticulation,Work in all trades,,,Work in all trades,subsection
W,External Drainage And Water Reticulation,Work in all trades,,,Pipe trenches W3 (a) Excavating pipe trenches shall be given in linear metres stating the starting level if other,note
W,External Drainage And Water Reticulation,Work in all trades,,,"than the existing ground level, the depth-range in successive steps of 1.50 metres (e.g.",note
W,External Drainage And Water Reticulation,Work in all trades,,,not exceeding 1.50 metres total depth; between 1.50 metres and 3.00 metres total,note
W,External Drainage And Water Reticulation,Work in all trades,,,depth) and the average depth with the depth-range to the nearest 250 millimetres.,note
W,External Drainage And Water Reticulation,Work in all trades,,,Excavating curved trenches shall be so described. The internal diameter of the pipe to,note
W,External Drainage And Water Reticulation,Work in all trades,,,"be received shall be stated in each case, except that trenches to receive pipes not",note
W,External Drainage And Water Reticulation,Work in all trades,,,exceeding 150 millimeters in diameter may be grouped together and be so described.,note
W,External Drainage And Water Reticulation,Work in all trades,,,"Grading bottoms, planking strutting, filling in compacting and disposing of surplus spoil",note
W,External Drainage And Water Reticulation,Work in all trades,,,shall be deemed to be included with the items.,note
W,External Drainage And Water Reticulation,Work in all trades,,,(b) Excavating trenches in running silt or running sand (grouped together) shall be given in,note
W,External Drainage And Water Reticulation,Work in all trades,,,cubic metres as extra over all kinds of trenches irrespective of depth.,note
W,External Drainage And Water Reticulation,Work in all trades,,,(c) Excavating trenches in rock (as defined in Clause D5 (d) hereof) shall be so described or,note
W,External Drainage And Water Reticulation,Work in all trades,,,may be given in cubic metres as extra over all kinds of trenches for breaking up rock,note
W,External Drainage And Water Reticulation,Work in all trades,,,irrespective of depth. When given in cubic metres the maximum width to be measured,note
W,External Drainage And Water Reticulation,Work in all trades,,,shall be stated.,note
W,External Drainage And Water Reticulation,Work in all trades,,,"(d) Breaking up concrete, reinforced concrete, brickwork and the like met with in excavation",note
W,External Drainage And Water Reticulation,Work in all trades,,,shall each be given separately in cubic metres as extra over all kinds of trenches,note
W,External Drainage And Water Reticulation,Work in all trades,,,irrespective of depth.,note
W,External Drainage And Water Reticulation,Work in all trades,,,"(e) Breaking up surface concrete, reinforced surface concrete, brick paving ,tarmacadam and",note
W,External Drainage And Water Reticulation,Work in all trades,,,the like on the surface of the ground shall each be given separately in linear metres as,note
W,External Drainage And Water Reticulation,Work in all trades,,,extra over all kinds of trenches irrespective of depth,note
W,External Drainage And Water Reticulation,Work in all trades,,,"(f) Disposal of water shall be given in accordance with clause, D18 hereof.",note
W,External Drainage And Water Reticulation,Work in all trades,,,"Beds benching and W4 Concrete beds, benchings and coverings shall each be given separately in linear metres stating the",note
W,External Drainage And Water Reticulation,Work in all trades,,,coverings mix and size of the concrete and the internal diameter of the pipe. Formwork shall be given in the,note
W,External Drainage And Water Reticulation,Work in all trades,,,description.,note
W,External Drainage And Water Reticulation,Work in all trades,,,Pipes W5 (a) Pipes of any material (measured over all pipe-fittings) shall be given in linear metres,note
W,External Drainage And Water Reticulation,Work in all trades,,,"stating the kind of material, the quality of pipe, the internal diameter and the method of",note
W,External Drainage And Water Reticulation,Work in all trades,,,jointing.,note
W,External Drainage And Water Reticulation,Work in all trades,,,"(b) Pipe fittings (e.g. bends, junctions, diminishing pipes) shall each be enumerated",note
W,External Drainage And Water Reticulation,Work in all trades,,,separately as extra over the pipes in which they occur. Cutting and jointing pipes to such,note
W,External Drainage And Water Reticulation,Work in all trades,,,fittings shall be deemed to be included with the items,note
W,External Drainage And Water Reticulation,Work in all trades,,,(c) Suspended pipes shall be so described and the supports enumerated separately,note
W,External Drainage And Water Reticulation,Work in all trades,,,(d) Vertical pipes shall be so described,note
W,External Drainage And Water Reticulation,Work in all trades,,,Accessories W6 Accessories (e.g. gullies; traps; inspection shoes; fresh air inlets; non return flaps) shall each be,note
W,External Drainage And Water Reticulation,Work in all trades,,,"enumerated separately stating the kind, quality and size of the accessory and the internal diameter",note
W,External Drainage And Water Reticulation,Work in all trades,,,"of each inlet and outlet. Jointing pipes to such ae5cessories, bedding in concrete and providing",note
W,External Drainage And Water Reticulation,Work in all trades,,,"gratings, sealing plates and the like shall be given in the description of the accessories.",note
W,External Drainage And Water Reticulation,Work in all trades,,,Open surface water W7 Open surface water channels and drains shall be given in linear metres and fully described.,note
W,External Drainage And Water Reticulation,Work in all trades,,,channels and drains Excavation and formwork shall be given in the description. Angles ends and intersections shall be,note
W,External Drainage And Water Reticulation,Work in all trades,,,deemed to be included with the items.,note
W,External Drainage And Water Reticulation,Work in all trades,,,87,note
W,External Drainage And Water Reticulation,Work in all trades,,,"Manholes soakaways, W8 (a) Inspection chambers, manholes, soakaways and the like (grouped together) shall be",note
W,External Drainage And Water Reticulation,Work in all trades,,,"cesspits, septic tanks, given in detail under an appropriate heading stating the number of each type of unit.",note
