section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,T33,,"given separately in square metres. Such work not exceeding 300 millimetres wide (except where caused by voids) shall be given in linear metres stating the width in stages of 100 millimetres, and where caused by voids shall be included with the work given in square metres (b) Raking cutting and curved cutting shall each be given separately in linear metres. (c) Forming openings and cutting metal lathing around pilasters, columns, steel sections, pipes, tubes, conduits, bars, cables, standards, ducting trunking, brackets, floor springs, ventilators and the like shall be deemed to be included with the items. (d) Steel runners shall be given in linear metres stating the size and the method of fixing. Hangers shall be enumerated stating the size, the length and the method of fixing.",clause
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,Suspended plain sheet linings with supporting metal work,subsection
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,T34,,Suspended plain sheet,clause
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,T34,T34(a),Particulars of the following shall be given:linings generally,subclause
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,T34,,"i. Kind, thickness and quality of sheeting ii. Size and spacing of supporting metal work (e.g. metal sections; brackets; hangers). iii. Length of hangers iv. Nature of structure to which the brackets and hangers are fixed and where to steel framing, the size and spacing of the members of such framing. v. Method of securing brackets and hangers to structure (b) Linings shall be measured overall on the exposed faces and shall be deemed to include all necessary supporting metalwork and accessories for fixing.",clause
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,T35,,"Wall, ceiling and roof",clause
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,T35,T35(a),Linings over 300 millimetres wide shall be given in square metres. Those not exceeding,subclause
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,T35,,"linings 300 millimetres wide (except where caused by voids) shall be given in linear metres stating the width in stages of 100 millimetres, and where caused by voids shall be included with the work given in square metres (b) Linings of upstands of ventilators, roof-lights and the like shall each be so described. (c) Linings under roofs shall be so described stating whether over or under the purlins and the nature of the roof coverings. (d) Linings over 3.50 metres from floor shall be so described stating the height in further stages of 1.50 metres. (e) Square cutting shall be deemed to be included with the items. (f) Raking cutting and curved cutting shall each be given separately in linear, metres except where occurring within a pattern. (g) Cutting around profiles of steps and the like shall be given separately in linear metres. (h) Forming openings of all sizes shall be enumerated stating the size. (i) Forming access panels shall be enumerated as extra over the linings in which they occur stating the size and the method of securing.",clause
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,T36,,"Metal trim  Metal trim at edges of linings shall be given in linear metres stating the size and method of fixing. Ends, angles and intersections shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",Self-finished partitions,,,Self-finished partitions,subsection
T,"Floor, Wall And Ceiling Finishings",Self-finished partitions,,,Self-finished partitions,subsection
T,"Floor, Wall And Ceiling Finishings",Self-finished partitions,T36,,rules for precast concrete units in Section F hereof. 80,clause
U,Glazing,,,,Glazing,section_header
U,Glazing,,,,The Unit of Billing shall be the Metre,note
U,Glazing,Generally to Section U,,,Generally to Section U,subsection
U,Glazing,Glazing,,,Glazing,subsection
U,Glazing,Glazing,,,associate labours shall be described in accordance with the usual trade terms,note
U,Glazing,Glazing,,,(b) Templates shall be deemed to be included with the items,note
U,Glazing,Glazing,,,(c) Materials resembling glass shall be given in accordance with the rules for glass,note
U,Glazing,Glass in openings,,,Glass in openings,subsection
U,Glazing,Glass in openings,U2,,Panes general,clause
U,Glazing,Glass in openings,U2,U2(a),"Particulars of the following shall be given:i. Kind, quality, type, thickness and size (or substance) of glass. Thickness shall",subclause
U,Glazing,Glass in openings,U2,,"be deemed to be nominal unless described as exact. ii. Kind and type of glazing compound. iii. Method of glazing (e.g. with compound and springs; with wood beads or mouldings; with metal beads or mouldings; with metal clips or angle pieces). iv. Method of securing beads or mouldings (e.g. with brads, with screws). v. Whether panes in beads or mouldings are bedded in compound. vi. Nature of sash or other surround (e.g. wood; metal; stone). vii. Method of glazing and the material of the frames to receive the glass. (b) Panes of irregular shape shall be measured as the smallest rectangular area from which such irregular shape can be obtained and shall be so described. (c) Panes in double-glazed lights not hermetically sealed (each pane measured separately) shall be so described. (d) Panes of Georgian wired polished plate and panes of patterned or decorated glass which are required to align one or both ways (within the limits of manufacture) between adjacent panes shall be so described.",clause
U,Glazing,Glass in openings,U3,,"Glass generally  Sheet glass, rolled or cast glass, plate float or toughened glass shall each be given separately generally in square metres stating the thickness of the pane. The size of other panes shall be classified as follows:i. Not exceeding 0.10 square metres stating the number of panes ii. Over 0.10 but not exceeding 0.50 square metres iii. Over 0.50 and continuing in further stages of 0.50 square metres",clause
U,Glazing,Glass in openings,U4,,Labours on glass panes,clause
U,Glazing,Glass in openings,U4,U4(a),Raking cutting shall be deemed to be included with the items.,subclause
U,Glazing,Glass in openings,U4,,"(b) Curved cutting shall be given in linear metres. (c) Blackened edges to panes shall be given in the description of the items. (d) Ground and polished edges and bevelled edges shall each be given separately in linear metres stating the width of the bevel. Work on curved or on bent panes shall be so described. Internal mitres, scallops and other shapings shall be enumerated separately. External mitres shall be deemed to be included with the items. (e) Grinding, sandblasting and embossing (measured over the whole area of the pane) shall each be given separately in square metres stating whether the pane is wholly or partly obscured. For embossing, the type of acid work shall be stated. For design work, a full description of the design stating the type of acid work shall be given, even if in plain lines. Where one or more dimensions of the pane does not exceed 300 millimetres, the size of the pane shall be stated.",clause
